"","id","created_time","snippet","headline","news_desk","company_name"
"311",4,"2014-10-22T00:29:01+0000","Mr. Paulus’s warmly received musical output was prodigious, including 13 operas and some 400 choral works.","Stephen Paulus, Classical Composer Rich in Lyricism, Dies at 65","Culture","3M"
"312",5,"2014-04-24T09:51:46+0000","What you need to know to start your Thursday: Asian trade talks stall, new rules for e-cigs and the Internet, and an earnings parade.","Your Thursday Briefing","National","3M"
"313",6,"2014-01-02T00:39:38+0000","A legion of buyers, buoyed by a growing economy and a soaring stock market, are shedding whatever reluctance, or self-imposed restraint, they had during the recession by entering showrooms and leaving with trophy cars.","High Rollers in a Buying Mood","Business","3M"
"314",7,"2014-10-23T09:51:45+0000","Here’s what you need to know to start your day.","Your Thursday Briefing","National","3M"
"315",8,"2014-11-13T12:00:20+0000","Amy Sheng is a co-founder of CellScope, a smartphone attachment that allows parents to take videos of a child’s middle ear that can be sent to doctors for an ear-infection diagnosis.","When It Takes a Woman to Design Products for Women","Business","3M"
"316",9,"2014-10-22T22:07:05+0000","A move to fashionable high-tech clothing.","Cyclists Go Glam Into the Night","Styles","3M"
"317",10,"2014-02-28T12:47:09+0000","Mt. Gox, the troubled exchange for the virtual currency Bitcoin, filed for bankruptcy protection on Friday. | Jos. A. Bank rejected Men’s Wearhouse’s latest bid, but agreed to meet with its larger rival. | Ocwen Financial and its chairman are unde...","The Demise of Mt. Gox","Business","3M"
"318",1,"2014-10-22T22:07:05+0000","A move to fashionable high-tech clothing.","Cyclists Go Glam Into the Night","Styles","3M"
"319",2,"2014-05-26T09:50:54+0000","Status-symbol men's shoes are having their moment, with some high-end brands selling for more than $1,000.","From Humble Sneaker to Luxury Icon","Styles","3M"
"320",3,"2014-03-12T22:46:07+0000","How hard could it be to fix a little hole in the wall? Plenty hard, experts say. But it might be worth a try.","Is the Wall Cracked, or Am I?","Home","3M"
"321",4,"2014-10-04T22:42:09+0000","With Russia again seeking to exert its influence and much of Europe struggling to recover fully from the deep downturn of recent years, Poland has become a leading symbol of stability.","With Robust Economy, Poland Navigates Around Eastern Europe’s Strains","Foreign","3M"
"322",5,"2014-11-12T23:45:16+0000","With walls made of glass, the bathrooms in the penthouse apartments of new Manhattan towers leave little to the imagination. But only the birds will get an eyeful.","Leaving Shame on a Lower Floor","Home","3M"
"323",6,"2014-04-12T16:53:32+0000","The list of 100 of the highest-paid chief executives in American business from the Equilar 100 C.E.O. Pay Study for 2013.","The Pay at the Top","Business Day","3M"
"324",7,"2014-03-19T20:40:58+0000","Museums are preparing for the eventual passing of the baton from the baby boom generation, which has long been the lifeblood of giving and boardroom leadership.","Wooing a New Generation of Museum Patrons","Business","3M"
"325",1,"2015-12-10T09:00:22+0000","A report said the Shanghai authorities had seized 120,000 counterfeit surgical masks, the kind commonly worn to protect against polluted air.","Amid China’s Smog Worries, One More: Counterfeit Masks","Foreign","3M"
"326",2,"2015-02-23T13:38:04+0000","Asahi Kasei will buy the battery business and 3M will purchase the filtration operation in a deal with a $3.2 billion enterprise value.","Polypore Sells Industrial Businesses","Dealbook","3M"
"327",3,"2015-11-15T05:16:09+0000","The couple met while working at the San Francisco Museum of Modern Art.","Erica Gangsei, Benjamin Vilmain","Society","3M"
"328",4,"2015-09-07T21:03:29+0000","Ms. Little, who consulted for three decades for companies like 3M, General Mills and Coca-Cola, took inspiration from sources as varied as geishas, burglars and cheetahs.","Sara Little, Peripatetic Product Designer, Dies at 97","Business","3M"
"329",5,"2015-10-07T16:07:40+0000","Explaining the Russian military’s missile strike in Syria, fired from its warships in the Caspian Sea.","Russia’s Missiles: A Major New Weapon in Syria Conflict","Foreign","3M"
"330",6,"2015-10-08T19:34:41+0000","A look at the weapon used in the Russian military’s strike against targets in Syria, fired from warships in the Caspian Sea.","Russia’s Kalibr Cruise Missiles, a New Weapon in Syria Conflict","Foreign","3M"
"331",7,"2015-02-21T18:06:36+0000","As Nascar heads into Sunday’s season-opening Daytona 500, the question facing the sport is whether Hendrick Motorsports’ dominance has led to a competitive imbalance.","With Hendrick Motorsports Dominant, Sprint Cup Is Becoming a One-Team Race","Sports","3M"
"332",8,"2015-04-17T14:50:31+0000","Whether as volunteers or for profit, older adults are finding time to solve everyday problems.","More Older Adults Are Becoming Inventors","Business","3M"
"333",9,"2015-04-07T23:14:00+0000","Hewlett-Packard has decided it cannot compete with the likes of Amazon and Google for one of the hottest new businesses. Instead, on the eve of its split into two companies, HP is learning about collaborative technologies, and not just for its cus...","HP Comes to Terms With the Cloud","Business","3M"
"334",10,"2015-06-24T02:28:38+0000","Analysts said the transition was expected and came as the company is riding a wave of orders for more fuel-efficient planes to new highs in profit.","Boeing Names Next C.E.O., Affirming Its Heir Apparent","Business","3M"
"335",1,"2015-10-26T01:52:12+0000","Despite decades of public and private research and investment, the storage industry has struggled to take off, though there are signs that this may be changing.","Energy Storage Industry Gaining Momentum","Business","3M"
"336",2,"2015-04-23T18:28:42+0000","The question is how much the currency strength will reduce American exports, increase imports and prove a drag on overall growth in the United States.","In Battle Between Strong Dollar and Cheap Gas, the Strong Dollar Is Winning","Business","3M"
"337",3,"2015-02-08T17:51:01+0000","While the stethoscope remains useful, the dangers of Ebola have forced doctors to adapt their methods for obtaining the information it provides.","In Treating Ebola, Even Using a Stethoscope Becomes a Challenge","Science","3M"
"338",4,"2015-08-13T20:15:36+0000","Nerud saddled more than 1,000 winners, including 27 in stakes races, and named his greatest horse, Dr. Fager, after the neurosurgeon who saved his life.","John A. Nerud, Hall of Fame Thoroughbred Trainer, Dies at 102","Sports","3M"
"339",5,"2015-03-09T14:30:49+0000","The ability to sustain lower growth in costs will depend in large part on how investments in health care technology are encouraged.","In Forecasting Health Costs, Let Technology Be Your Guide","Upshot","3M"
"340",6,"2015-11-28T17:35:55+0000","The Closed Loop Fund, backed by nine major corporations, is making loans to local governments and companies to build recycling infrastructure.","Big Companies Put Their Money Where the Trash Is","SundayBusiness","3M"
"341",7,"2015-05-19T20:47:16+0000","Investment in basic research — the fundamental building block for innovation and economic advancement — has steadily declined as a share of the economy.","American Innovation Lies on Weak Foundation","Business","3M"
"342",8,"2015-08-20T12:00:04+0000","Leadership turnover is coming to America’s regional theaters, as the Guthrie and others see new faces in decision-making positions.","Minnesota Theaters Embrace New Leaders, and Others May Follow","Arts&Leisure","3M"
"343",9,"2015-11-06T20:10:09+0000","As noted in “Silicon City,” a coming New-York Historical Society exhibition, collaborations in the 1960s presaged a greater convergence today.","The Big Bang of Art and Tech in New York","Arts&Leisure","3M"
"344",10,"2015-12-28T21:45:11+0000","The Itasca Project, a private initiative in the Minneapolis-St. Paul area, is quietly shaping the region’s economic agenda while taking on thorny issues like discrimination and income inequality.","In the Twin Cities, Local Leaders Wield Influence Behind the Scenes","Business","3M"
"345",1,"2015-02-24T12:13:36+0000","The careers of Mary Jo White and her husband can create headaches for the S.E.C. | A ruling against American Express may not help consumers. | HSBC is facing battles on multiple fronts. | “Wall Street Week” is set to return.","Morning Agenda: Power Couple Ties Up S.E.C.","","3M"
"346",2,"2015-08-11T02:00:13+0000","Manufacturers look to crops as a way to create greener plastics","Sowing the Seeds","","3M"
"347",3,"2015-03-31T11:00:44+0000","How far will it take Northern Ireland's onetime child prodigy?","Rory McIlroy Has the Best Swing in Golf","Magazine","3M"
"348",4,"2015-02-04T10:45:38+0000","Mock applications at age 6, campus tours at 10. More and more elementary schools are introducing college awareness. Is it ever too early to plan for the future?","Is Your First Grader College Ready?","EdLife","3M"
"349",5,"2015-10-06T13:22:12+0000","The two fantasy sports websites are in the business of separating you from your money.","DraftKings and FanDuel Are Not Your Friends ","Upshot","3M"
"350",6,"2015-05-16T10:23:13+0000","Here are 200 of the highest-paid chief executives in American business.","Highest-Paid Chiefs in 2014","Business Day","3M"
"351",1,"2016-07-25T18:18:09+0000","The use of a firefighting foam, which contains chemicals associated with harmful health effects, may have contaminated supplies near many installations.","Tainted Water Near Colorado Bases Hints at Wider Safety Concerns","National","3M"
"352",2,"2016-03-25T13:59:48+0000","A company’s overall profit growth is unaffected by share buybacks, $6.6 billion since 2008 in Yahoo’s case.","In Yahoo, Another Example of the Buyback Mirage","SundayBusiness","3M"
"353",3,"2016-01-04T22:13:27+0000","The Virginia-based rapper favors John Elliott, By Walid and Rolex, not to mention his own Adidas line.","Checking Out Pusha T’s Closet","Styles","3M"
"354",4,"2016-05-23T20:42:32+0000","As Congress and President Obama argue over funds for combating the virus, donations of things like cash, condoms and mosquito repellent are being made.","Private Sector Is Helping Puerto Rico Fight Zika","Science","3M"
"355",5,"2016-10-28T19:51:07+0000","Step inside a Dalí painting or travel through the Garden of Eden on the back of a fish. Museums are enhancing technology to break down boundaries in the imagination.","Technology Invites a Deep Dive Into Art","Arts&Leisure","3M"
"356",6,"2016-12-10T15:23:18+0000","She was a little angry when he said he was too ill to meet her after landing. But he really was ailing.","Janna Miksis and Jason Canavan: He Wasn’t Just Playing Sick. Fortunately.","Society","3M"
"357",7,"2016-01-06T12:00:06+0000","Rob Bilott was a corporate defense attorney for eight years. Then he took on an environmental suit that would upend his entire career — and expose a brazen, decades-long history of chemical pollution.","The Lawyer Who Became DuPont’s Worst Nightmare","Magazine","3M"
"358",8,"2016-08-12T02:00:10+0000","Kelly Clark steps up with her first themeless crossword puzzle.","Full of Butterflies","Games","3M"
"359",9,"2016-08-11T16:59:27+0000","Here is a breakdown of all the medals awarded and the athletes who have competed at each Olympics, starting with the 1896 Games in Athens. The schedule for the Games in Rio de Janeiro and all the medal winners there are also listed.","Rio Olympics Results 2016","Sports","3M"
"360",10,"2016-04-30T14:31:59+0000","Mr. Belli’s Weather King, so named because it was impervious to humid conditions, largely replaced animal hides and helped feed rock ’n’ roll fever.","Remo Belli, Who Developed Synthetic Drumhead and Changed Music, Dies at 88","Business","3M"
"361",1,"2016-01-27T15:05:26+0000","Invisible Sentinel says its food testing technology offers a faster, easier and cheaper way to test for pathogens and spoilage in foods.","Food Testing Start-Up Looks to Stand Out With a New Wrinkle","Business","3M"
"362",2,"2016-12-08T00:01:03+0000","Initially aiming to pressure companies like Ford and Carrier to keep factory jobs at home instead of moving them to Mexico, Mr. Trump has increased the stakes.","Wary Corporate Chiefs Keep an Ear Tuned to Trump’s Messages","National","3M"
"363",3,"2016-09-16T16:57:43+0000","Ms. Dwan either represented, collected or sold the work of a cluster of important midcentury artists, almost all of them men.","Virginia Dwan, a Jet Age Medici, Gets Her Due","Arts&Leisure","3M"
"364",4,"2016-02-13T18:30:58+0000","The design firm Ideo, which helped design the computer mouse, has been enlisted by Ford to shadow commuters and see how they get where they’re going: by car, bus, foot or Uber.","The Commute of the Future? Ford Is Working on It","SundayBusiness","3M"
"365",5,"2016-05-27T15:00:50+0000","Here are 200 of the highest-paid chief executives in American business.","Meet the Highest-Paid C.E.O.s in 2015","Business Day","3M"
"366",6,"2016-02-26T18:56:06+0000","An all-white group of Oscar-nominated actors set off protests, but the most powerful Americans in business, culture and politics are overwhelmingly white.","The Faces of American Power, Nearly as White as the Oscar Nominees","U.S.","3M"
"367",1,"2017-05-05T19:53:34+0000","The call by the investor activist for a spinoff of the conglomerate’s aerospace unit ignores the benefits the unit brings to Honeywell.","Daniel Loeb’s Pitch for Honeywell May Go Too Far","Business","3M"
"368",2,"2017-11-24T23:00:37+0000","Waste from a shoe factory has tainted groundwater in a Grand Rapids suburb. Some residents are skeptical of Michigan officials, who botched the response in Flint.","Miles From Flint, Residents Turn Off Taps in New Water Crisis","National","3M"
"369",3,"2017-08-17T08:54:27+0000","Mr. Corden said: “Forget creating new manufacturing jobs in this country. Trump can’t even manufacture manufacturing councils.”","James Corden Jabs Trump for Disbanding His Business Councils","Culture","3M"
"370",4,"2017-08-16T23:33:13+0000","A growing chorus of executives on the President Trump’s business advisory councils have distanced themselves from the president. Here’s what they had to say.","What Executives Rebuking Trump’s Response to Charlottesville Are Saying","Business","3M"
"371",5,"2017-08-15T17:23:32+0000","There was a mass exodus of executives from presidential advisory councils as they opposed stances taken by President Trump.","The Business Leaders Who Were on Trump’s Advisory Councils","Business Day","3M"
"372",6,"2017-08-22T09:00:34+0000","Republican lawmakers and other leaders have distanced themselves from President Trump since his comments on the white nationalist rally in Charlottesville.","The People in Trump’s Orbit Who Rebuked Him After Charlottesville","U.S.","3M"
"373",7,"2017-01-06T16:22:19+0000","President-elect Donald J. Trump made the comments after Republicans in Congress started discussing ways to include money for the barrier in spending bills.","<div>Trump Insists Mexico Will Pay for Wall After U.S. Begins the Work</div>","National","3M"
"374",8,"2017-08-12T11:00:29+0000","The Dow and the S.&P. 500 have diverged since November, when the Dow began to surge ahead. Blame the gap on Boeing, Apple and Charles Dow.","Why the Dow Isn’t Really the Stock Market","SundayBusiness","3M"
"375",9,"2017-01-06T18:17:37+0000","A Minneapolis entrepreneur had help from the community as she sought to make hijabs that girls could wear on the playing field.","Putting Faith and Sports on the Same Team","SundayBusiness","3M"
"376",10,"2017-11-22T10:00:31+0000","These six men are members of an exclusive group: They played only one N.F.L. game. They are proud of the distinction — and sometimes haunted by it. ","One Game to Remember. Just One.","Sports","3M"
"377",1,"2017-08-16T15:14:06+0000","The decision to lend their credibility to the president became too hard to justify.","Business Leaders Finally Walk Away From Mr. Trump","Opinion","3M"
"378",2,"2017-08-06T03:00:05+0000","It will be at least another week before Neymar starts playing in matches and earning P.S.G. back some of the $262 million it spent to acquire him from Barcelona.","Neymar Watches as P.S.G. Wins Its Opener","Sports","3M"
"379",3,"2017-08-20T23:12:18+0000","The ban on anchoring a putter has forced players to adapt, and it has also led to complaints about the putting technique of the circuit’s top players.","Continued Use of Long Putter Raises Concerns on the Senior Tour","Sports","3M"
"380",4,"2017-01-24T02:10:17+0000","President Trump told corporate leaders that they could face tariffs if they don’t bring back manufacturing jobs, but he is fighting against larger market forces.","Call to Create Jobs, or Else, Tests Trump’s Sway","Business","3M"
"381",5,"2017-06-02T15:22:32+0000","Many business executives have advocated for policies to address climate change. Now that President Trump has decided to withdraw from the Paris climate agreement, they ought to stand up.","Why Are These CEOs Still Standing With Trump on Climate?","Opinion","3M"
"382",6,"2017-08-16T16:23:56+0000","The president announced that he would dissolve two councils of business leaders after a decision by the members of his Strategic and Policy Forum to disband.","Inside the C.E.O. Rebellion Against Trump’s Advisory Councils","Business","3M"
"383",7,"2017-01-07T19:30:04+0000","Many companies don’t know that their ads are appearing next to abhorrent content. Tell them.","How to Destroy the Business Model of Breitbart and Fake News","OpEd","3M"
"384",8,"2017-10-10T09:00:25+0000","While companies in the United States are the ones that make headlines because of gender issues, women say the problems exist elsewhere as well.","Careers for Women in Technology Companies Are a Global Challenge","SpecialSections","3M"
"385",9,"2017-09-26T12:53:36+0000","Would I be an outsider in a country that had banned travelers from Muslim nations and was shutting its doors to immigrants? I hit the road to find out.","A Muslim American’s Homecoming: Cowboys, Country Music, Chapatis","Travel","3M"
"386",10,"2017-10-07T09:00:40+0000","Even as job markets are tight in many major economies, low unemployment is failing to spur robust increases in wages, leaving workers angry.","Global Economy’s Stubborn Reality: Plenty of Work, Not Enough Pay","SundayBusiness","3M"
